Global_UID,Source,Source_ID,Title,Project_ID,Created_At,Updated_At,Archive_Status,Archive_Link,Topic_Summary,Project_Tag
manus_kF7AKWjnYyaEuuq92mR5jx,Manus,kF7AKWjnYyaEuuq92mR5jx,[✓] LLM Knowledge Distillation Pipeline v1.2 Execution Attempt,,2026-03-30T03:02:19.232Z,2026-04-09T15:12:34.307Z,Pending,,,
manus_mn9gztrKuWgdBUidtUczmd,Manus,mn9gztrKuWgdBUidtUczmd,[✓] LLM Knowledge Distillation Pipeline v1.2 Daily Execution,,2026-03-29T03:05:24.280Z,2026-04-09T15:12:35.479Z,Pending,,,
manus_aTCAcJgNeXNrMHY8vFc2sP,Manus,aTCAcJgNeXNrMHY8vFc2sP,[✓] LLM Knowledge Distillation Pipeline v1.2 Reconstruction and Execution,,2026-03-28T04:04:21.630Z,2026-04-09T15:12:37.264Z,Pending,,,
manus_ufMn2ofajUAXFixiXi8PKR,Manus,ufMn2ofajUAXFixiXi8PKR,[✓] ClawBridge Desktop Automation Agent Installation and Configuration,,2026-03-27T15:25:41.649Z,2026-04-09T15:12:37.854Z,Pending,,,
manus_8gYD8wzWcPXjss6L9mKqyY,Manus,8gYD8wzWcPXjss6L9mKqyY,[✓] LLM Knowledge Distillation Pipeline v1.2 Execution,,2026-03-27T04:04:52.364Z,2026-04-09T15:12:38.443Z,Pending,,,
manus_sNP4zg3ubgX5pIEo8H0yez,Manus,sNP4zg3ubgX5pIEo8H0yez,[✓] ClaudeAI Chat Export Analysis - Bulk Notion Database Enhancement,,2026-03-26T23:49:10.508Z,2026-04-09T15:12:39.029Z,Pending,,,
manus_eOUa0wYHdw5NaVoSyWhSUl,Manus,eOUa0wYHdw5NaVoSyWhSUl,[✓] [EIA] Credo — Page Web Rose/Or & Archivage Notion,,2026-03-26T11:46:31.263Z,2026-04-09T15:12:39.616Z,Pending,,,
manus_vqxUka1Uj6uVh61N3k4KfD,Manus,vqxUka1Uj6uVh61N3k4KfD,[✓] Fusion et Amélioration de Deux Skills AI pour Archivage,,2026-03-26T18:12:08.503Z,2026-04-09T15:12:40.205Z,Pending,,,
manus_rTwm3trJx6QL6V4Xy77wEi,Manus,rTwm3trJx6QL6V4Xy77wEi,[✓] Demo Examples for Manus /status Skill,,2026-03-26T18:30:08.526Z,2026-04-09T15:12:40.797Z,Pending,,,
manus_cjhgSUYCEJ5NdEUQFbyBxn,Manus,cjhgSUYCEJ5NdEUQFbyBxn,[✓] LLM Knowledge Distillation Pipeline v1.2 - Execution & MCP Bug Fix,,2026-03-24T04:04:43.759Z,2026-04-09T15:12:42.004Z,Pending,,,
manus_SV25V8UgShHSb8QQPZkD5A,Manus,SV25V8UgShHSb8QQPZkD5A,[✓] LLM Knowledge Distillation Pipeline v1.3 Daily Run Execution,,2026-03-25T04:04:35.725Z,2026-04-09T15:12:42.642Z,Pending,,,
manus_FX3G2iRRCbER2UJHGgijKq,Manus,FX3G2iRRCbER2UJHGgijKq,[✓] LLM Knowledge Distillation Pipeline v1.2 Execution Report,,2026-03-26T04:02:52.172Z,2026-04-09T15:12:43.268Z,Pending,,,
manus_8urZ866uPFb3owLm6VMgFz,Manus,8urZ866uPFb3owLm6VMgFz,[✓] LLM Knowledge Distillation Pipeline v1.2 Execution Process,,2026-03-23T04:02:35.058Z,2026-04-09T15:12:43.888Z,Pending,,,
manus_a7FXuwRo655r44CwumqyUM,Manus,a7FXuwRo655r44CwumqyUM,[✓] Terminal command copy-paste assistance for Gemini chat,,2026-03-22T13:59:00.054Z,2026-04-09T15:12:44.498Z,Pending,,,
manus_dAUwe2bc8H8vuMKXQLxXCf,Manus,dAUwe2bc8H8vuMKXQLxXCf,[✓] Knowledge Distillation Pipeline v1.2 Reconstruction and Execution,,2026-03-22T04:02:58.885Z,2026-04-09T15:12:45.110Z,Pending,,,
manus_EdUHTwnqlM3zJVWkenqEe8,Manus,EdUHTwnqlM3zJVWkenqEe8,[✓] Test Archive Attendance and Session Navigation Fusion,,2026-03-21T22:49:31.900Z,2026-04-09T15:12:45.724Z,Pending,,,
manus_4h4mkN9fhY9b6LCyioQbCw,Manus,4h4mkN9fhY9b6LCyioQbCw,[✓] Y-OS Tech Infrastructure — MCP Surveillance + Connector Activation + TECH-SEC Creation,,2026-03-01T08:03:01.025Z,2026-04-09T15:12:46.906Z,Pending,,,
manus_kBayDu3GrodmNohYNfuaNW,Manus,kBayDu3GrodmNohYNfuaNW,[✓] Creation of bird ambiance meditation audio on slowing down,,2026-03-21T12:19:45.909Z,2026-04-09T15:12:47.497Z,Pending,,,
manus_RPpXpg2ZsikyrJNxD2DiAQ,Manus,RPpXpg2ZsikyrJNxD2DiAQ,[✓] LLM Knowledge Distillation Pipeline v1.2 Reconstruction & Execution,,2026-03-21T04:02:19.064Z,2026-04-09T15:12:48.085Z,Pending,,,
manus_BRqxrm85PzkVicuRvuScPS,Manus,BRqxrm85PzkVicuRvuScPS,[✓] LLM Knowledge Distillation Pipeline v1.2 Execution and Debug,,2026-03-20T04:04:18.115Z,2026-04-09T15:12:49.857Z,Pending,,,
manus_gCahWspPREphZg5X46kRYx,Manus,gCahWspPREphZg5X46kRYx,[✓] LLM Knowledge Distillation Pipeline v1.2 Execution & Reconstruction,,2026-03-19T04:01:12.312Z,2026-04-09T15:12:50.446Z,Pending,,,
manus_fR8gDP9NWkKRr7MWjxy2GR,Manus,fR8gDP9NWkKRr7MWjxy2GR,[✓] Can ChatGPT Extract Personal Data From Notion Exports?,,2026-03-18T17:37:19.797Z,2026-04-09T15:12:51.042Z,Pending,,,
manus_j9cSPPx9xjFd156thfS53Q,Manus,j9cSPPx9xjFd156thfS53Q,[✓] Testing Instagram Creator Marketplace Connector and Features,,2026-03-18T18:42:07.218Z,2026-04-09T15:12:51.634Z,Pending,,,
manus_8G2xpsym7nv6gMA7ghvgRH,Manus,8G2xpsym7nv6gMA7ghvgRH,[✓] LLM Knowledge Distillation Pipeline v1.2 Execution & Bug Fix,,2026-03-18T04:00:08.031Z,2026-04-09T15:12:52.841Z,Pending,,,
manus_Uge4nanrQcRb2VPfEZn6XX,Manus,Uge4nanrQcRb2VPfEZn6XX,[✓] LLM Knowledge Distillation Pipeline v1.2 Reconstruction and Deployment,,2026-03-17T04:04:10.531Z,2026-04-09T15:12:54.021Z,Pending,,,
manus_mLnFCKKLPKhi2yxss4WsLx,Manus,mLnFCKKLPKhi2yxss4WsLx,[✓] Y-OS — Skill Summary : Synthèse Interactive de Conversations,,2026-03-16T13:02:46.265Z,2026-04-09T15:12:54.610Z,Pending,,,
manus_ZezVoAFts2CADt8aEhpHYk,Manus,ZezVoAFts2CADt8aEhpHYk,[✓] LLM Knowledge Distillation Pipeline v1.2 Deployment & Execution Report,,2026-03-16T04:00:44.343Z,2026-04-09T15:12:55.195Z,Pending,,,
manus_kJCPEhZvAv7MdJHsYshpCE,Manus,kJCPEhZvAv7MdJHsYshpCE,[✓] Manus to Notion Session Export PoC - Multi-mode Export System,,2026-03-16T01:30:39.197Z,2026-04-09T15:12:56.368Z,Pending,,,
manus_WNvA8dDiCQDoNyXvayumt9,Manus,WNvA8dDiCQDoNyXvayumt9,[✓] Veille MCP bimensuelle Y-OS : radar technologique et signaux émergents,,2026-03-15T08:05:47.681Z,2026-04-09T15:12:56.962Z,Pending,,,
manus_Cr8erAGs3jEJA9bdPJHkcY,Manus,Cr8erAGs3jEJA9bdPJHkcY,[✓] LLM Knowledge Distillation Pipeline v1.2 Daily Execution,,2026-03-15T04:02:11.083Z,2026-04-09T15:12:57.550Z,Pending,,,
manus_jtHWYzWUPhRAcc2ET59oNH,Manus,jtHWYzWUPhRAcc2ET59oNH,[✓] XR Copilot MVP Development - Full Flutter App Architecture,,2026-03-14T22:13:38.691Z,2026-04-09T15:12:58.137Z,Pending,,,
manus_fBp5U8X4djsSbCVBP9jHr5,Manus,fBp5U8X4djsSbCVBP9jHr5,[✓] Y-OS Proto Tana Import + Architecture ngrok Full-Mac Control Panel,,2026-03-14T03:18:12.438Z,2026-07-02T15:49:19.402Z,Pending,,,
manus_5zLaQCsjp5xEPSxow28RE2,Manus,5zLaQCsjp5xEPSxow28RE2,[✓] LLM Knowledge Distillation Pipeline v1.2 Execution & Reconstruction,,2026-03-14T04:04:52.090Z,2026-04-09T15:12:59.322Z,Pending,,,
manus_T9zreRN5bShXUm727XCm9q,Manus,T9zreRN5bShXUm727XCm9q,[✓] Full Stack Development Sprint: TaoStrip Webapp Rapid Build,,2026-03-13T00:15:30.505Z,2026-04-09T15:13:00.505Z,Pending,,,
manus_4Rb3Rqs343LqEuX6yp2KN8,Manus,4Rb3Rqs343LqEuX6yp2KN8,[✓] LLM Knowledge Distillation Pipeline v1.2 Execution and Reconstruction,,2026-03-13T04:02:08.855Z,2026-04-09T15:13:01.111Z,Pending,,,
manus_Xez6phDai6fWNuBdxRApwY,Manus,Xez6phDai6fWNuBdxRApwY,[✓] LLM Knowledge Distillation Pipeline v1.2 Daily Execution,,2026-03-12T04:00:37.776Z,2026-04-09T15:13:02.312Z,Pending,,,
manus_T9DLFUGepwoN5ANZh2HU22,Manus,T9DLFUGepwoN5ANZh2HU22,[✓] LLM Knowledge Distillation Pipeline v1.2 & Manus Task State Adapter Dev,,2026-03-10T04:03:14.501Z,2026-04-09T15:13:03.497Z,Pending,,,
manus_dVwmwB1SE8zNjYicu2oNje,Manus,dVwmwB1SE8zNjYicu2oNje,[✓] Karpathy's AutoResearch ML Agent Experiment - Status Review and Community Findings,,2026-03-11T05:40:21.535Z,2026-04-09T15:13:04.093Z,Pending,,,
manus_cLQeknqaAY4pH9FiUQwxGM,Manus,cLQeknqaAY4pH9FiUQwxGM,[✓] LLM Knowledge Distillation Pipeline v1.2 Execution and Debugging,,2026-03-11T04:04:56.072Z,2026-04-09T15:13:04.687Z,Pending,,,
manus_bC4iQRkV4XiNUXpKf65oPx,Manus,bC4iQRkV4XiNUXpKf65oPx,[✓] Domain accessibility check for ynot.cafe - DNS propagation and configuration,ENbrMceTr2iFFx3puHhb2r,2026-03-10T15:53:10.507Z,2026-07-29T22:48:43.215Z,Pending,,,
manus_ochsaGsrKtX5f1eU2x8CAi,Manus,ochsaGsrKtX5f1eU2x8CAi,[✓] LLM Knowledge Distillation Pipeline - Complete Setup & Architecture,,2026-03-08T22:17:56.797Z,2026-04-09T15:13:06.481Z,Pending,,,
manus_siKg3EzWAXJ7wXXXFqzEaQ,Manus,siKg3EzWAXJ7wXXXFqzEaQ,[✓] Manus Memory Cleanup Procedure and Profile Enhancement,,2026-03-06T22:31:01.049Z,2026-04-09T15:13:07.067Z,Pending,,,
manus_ddswfQGFRJKbeowecgRNfP,Manus,ddswfQGFRJKbeowecgRNfP,[✓] LLM Knowledge Distillation Pipeline v1.2 Execution and Documentation,,2026-03-09T04:04:38.910Z,2026-04-09T15:13:07.667Z,Pending,,,
manus_Z5uohIXYMpcAX1ofqIE7KG,Manus,Z5uohIXYMpcAX1ofqIE7KG,[✓] WhatsApp → Y-OS Memory Pipeline Implementation,,2026-03-06T19:41:55.197Z,2026-04-09T15:13:11.218Z,Pending,,,
manus_pAE3Vx24X2NuHEL4mlDEGX,Manus,pAE3Vx24X2NuHEL4mlDEGX,[✓] Completing ChatGPT Memory Archive and Cleanup Process,,2026-03-06T19:38:38.673Z,2026-04-09T15:13:11.816Z,Pending,,,
manus_jPvS2hFsS8YEeUHGpeUhmd,Manus,jPvS2hFsS8YEeUHGpeUhmd,[✓] Plugin ChatGPT→Notion : taxonomie conversations + analyse marché + dev initié,,2026-03-06T02:21:52Z,2026-07-02T15:50:43.969Z,Pending,,,
manus_wpNAjT9nNqhQJ7s2Kv1ZAe,Manus,wpNAjT9nNqhQJ7s2Kv1ZAe,[✓] Strategy for ChatGPT conversation history synthesis and defragmentation,,2026-03-04T22:02:35.384Z,2026-04-09T15:13:14.199Z,Pending,,,
manus_RVwUUaEXycQuUNYX62g8Br,Manus,RVwUUaEXycQuUNYX62g8Br,[✓] Mem0 Memory Architecture Analysis and Y-OS Stack Integration,,2026-03-02T04:22:33.387Z,2026-04-09T15:13:15.995Z,Pending,,,
manus_jHeC4WPRLQMcHBF2wx96YA,Manus,jHeC4WPRLQMcHBF2wx96YA,[✓] Problème d'installation/confirmation d'action sur iOS,,2026-03-03T08:35:44.752Z,2026-04-09T15:13:17.178Z,Pending,,,
manus_a9sENjEWPAGT1L9SgnzT4V,Manus,a9sENjEWPAGT1L9SgnzT4V,[✓] Comparison Analysis: Sintra AI vs Y-OS Team for Cognitive Architecture,,2026-03-03T00:27:22.150Z,2026-04-09T15:13:17.772Z,Pending,,,
manus_RSQyTy6MX4NmK7fmaFYw5b,Manus,RSQyTy6MX4NmK7fmaFYw5b,[✓] Media & Crea — Multi-Project Context Handoff and Status Sync,dFVGvbFJ9iR4NUEgVDwBzH,2026-03-02T05:02:01.199Z,2026-07-02T15:51:37.575Z,Pending,,,
manus_LTJ5HJQddF7Qzq82pCTZyy,Manus,LTJ5HJQddF7Qzq82pCTZyy,"[✓] Media & Crea Project Summary: GIF Creation, PDF Translation, Ludivine Memory System",dFVGvbFJ9iR4NUEgVDwBzH,2026-03-02T05:01:54.851Z,2026-04-09T15:13:18.967Z,Pending,,,
manus_c9rFnY6cgmnZqC3sWetWeo,Manus,c9rFnY6cgmnZqC3sWetWeo,[✓] OpenRouter API Testing and Demo Script Creation,,2025-12-29T04:47:08.899Z,2026-04-09T15:13:19.558Z,Pending,,,
manus_s4U4vnZcgvzJJrxMDJFHyk,Manus,s4U4vnZcgvzJJrxMDJFHyk,[✓] Grok API Testing and Demo Script Development,,2026-01-25T00:24:44.293Z,2026-04-09T15:13:20.153Z,Pending,,,
manus_rF0mKeJW0LdWl8I3iV6pEE,Manus,rF0mKeJW0LdWl8I3iV6pEE,[✓] HARPA AI Extension Integration with yOS,,2026-03-01T19:01:02.204Z,2026-04-09T15:13:20.756Z,Pending,,,
manus_KEERzBTHXL3zNDN4YWInV6,Manus,KEERzBTHXL3zNDN4YWInV6,[✓] Replicate API Testing and Demo Script Development,,2026-02-27T22:12:42.714Z,2026-04-09T15:13:21.936Z,Pending,,,
manus_khSqjVKctV43omUPZCqieu,Manus,khSqjVKctV43omUPZCqieu,Blitzkrieg Strategy for Selling Apartment in Divonne-les-Bains,,2026-02-19T17:20:17.797Z,2026-03-02T02:41:10.943Z,Pending,,,
manus_nuRRRbRPj57FPEXv8Xns82,Manus,nuRRRbRPj57FPEXv8Xns82,[✓] Integration of Lemlist via MCP for personalized outreach campaigns,,2026-02-27T09:37:50.659Z,2026-04-09T15:13:22.532Z,Pending,,,
manus_xmv6ovvuh6HA2fwYJAptfv,Manus,xmv6ovvuh6HA2fwYJAptfv,[✓] Testing Notion Connector and Exploring Its Features,,2026-02-27T08:27:15.587Z,2026-04-09T15:13:23.119Z,Pending,,,
manus_qhSN5eGmYxvRnzUJcQnr5Y,Manus,qhSN5eGmYxvRnzUJcQnr5Y,[✓] ASE Agentic Story Engine - Architecture and Mobile UX Refinements,,2026-02-24T01:22:17.551Z,2026-04-09T15:13:24.324Z,Pending,,,
manus_apmoi7Bb2jMjPNSqb8m7PX,Manus,apmoi7Bb2jMjPNSqb8m7PX,[✓] Canonical Memory Management: Inter-Session Memory and Task Organization,,2026-02-25T03:04:29.435Z,2026-04-09T15:13:24.952Z,Pending,,,
manus_kDCsFzwdHmBWdVKCr2V3nn,Manus,kDCsFzwdHmBWdVKCr2V3nn,[✓] Multi-LLM Memory Architecture: Shared ChatGPT Link Implementation,,2026-02-23T01:11:04.711Z,2026-04-09T15:13:25.553Z,Pending,,,
manus_VSMyEFNnN4aB8gPwyVKLsk,Manus,VSMyEFNnN4aB8gPwyVKLsk,Différences entre Claude et Cloud Work pour iOS,,2026-02-23T19:02:28.176Z,2026-03-02T02:43:01.081Z,Pending,,,
manus_kPE8Q73tPDL6CiHjPzQVDd,Manus,kPE8Q73tPDL6CiHjPzQVDd,[✓] Memory Access Discovery - System Understanding vs Persistent Context,,2026-02-23T12:57:22.550Z,2026-04-09T15:13:26.157Z,Pending,,,
manus_NpGjgCaJAgZ2M6VMaEqoDa,Manus,NpGjgCaJAgZ2M6VMaEqoDa,[✓] Profile Memory Check - Understanding Manus Context,,2026-02-23T12:56:26.294Z,2026-04-09T15:13:26.751Z,Pending,,,
manus_E4On9Cc51voDTaa5tuK5Cd,Manus,E4On9Cc51voDTaa5tuK5Cd,[✓] Building yOS Voice Telegram Bot with Manus Integration,,2026-02-22T21:21:54.731Z,2026-04-09T15:13:27.341Z,Pending,,,
manus_c1RZU2jVkaQwDxPB3iVKMQ,Manus,c1RZU2jVkaQwDxPB3iVKMQ,[✓] Pinecone Vector DB Selection & PoC for yOS Memory System,,2026-02-22T01:42:05.588Z,2026-04-09T15:13:28.527Z,Pending,,,
manus_dQDeN16NaoZjtHvnWEsgq6,Manus,dQDeN16NaoZjtHvnWEsgq6,[✓] Ordering snow gear for Tao the Maltese: full-body suit and booties,,2026-02-20T12:36:29.477Z,2026-04-09T15:13:29.122Z,Pending,,,
manus_jyUsdafiD7MaerNtkxYjrH,Manus,jyUsdafiD7MaerNtkxYjrH,[✓] Best Domain Name Ideas for Spirituality Site,YoYEqM8vWbNajPZ6hor8KR,2026-02-17T18:42:48.937Z,2026-07-09T21:01:13.779Z,Pending,,,
manus_sUMRmyqCe1D7Pc6P9dp6g1,Manus,sUMRmyqCe1D7Pc6P9dp6g1,Regrouper des sessions similaires avec historique et contenu croisé,,2026-02-15T02:17:41.761Z,2026-03-02T02:46:16.302Z,Pending,,,
manus_WVXPSvxgNuSR9UegBK5m6C,Manus,WVXPSvxgNuSR9UegBK5m6C,[✓] Gmail Receipt Scanning Access Issues and Credential Management,,2026-02-15T12:53:20.519Z,2026-04-26T11:11:25.588Z,Pending,,,
manus_22SSVyvuI5kQQAve6J5QKP,Manus,22SSVyvuI5kQQAve6J5QKP,Security agent ,,2026-02-14T14:00:32.201Z,2026-02-15T12:41:34.523Z,Pending,,,
manus_x9f3nFJxfM1dKkiqRYoyGi,Manus,x9f3nFJxfM1dKkiqRYoyGi,[✓] Automatisation écran projection avec solution domotique Shelly,,2026-02-15T02:16:20.241Z,2026-04-09T15:13:35.658Z,Pending,,,
manus_9mJ7Nsb32Kb5Mh8uAu3LwB,Manus,9mJ7Nsb32Kb5Mh8uAu3LwB,[✓] Recherche baignoire balnéo avec jets de massage - Analyse comparative,,2026-02-14T11:43:46.584Z,2026-04-09T15:13:36.271Z,Pending,,,
manus_04PWr9N3nzzyNQkJ3u3DZ5,Manus,04PWr9N3nzzyNQkJ3u3DZ5,[✓] OCR Analysis and LLM Router Creation for Manuscript Transcription,iLuFWy8LyLjaV5LJCBQgrd,2026-02-08T15:14:42.839Z,2026-04-09T15:13:40.469Z,Pending,,,
manus_7sSq2pnxVuovIRFVcD2xmh,Manus,7sSq2pnxVuovIRFVcD2xmh,[✓] Create animated transparent GIF monkey jumping in water,iLuFWy8LyLjaV5LJCBQgrd,2026-02-08T16:03:25.990Z,2026-04-09T15:13:42.247Z,Pending,,,
manus_Ffzgy9yVkV5ZHOVUrHQTDE,Manus,Ffzgy9yVkV5ZHOVUrHQTDE,[✓] Demo and Testing of /llm-router Skill Integration,,2026-02-08T15:50:01.113Z,2026-04-09T15:13:42.833Z,Pending,,,
manus_kuYcm7Bpganrqg9hcmcNEx,Manus,kuYcm7Bpganrqg9hcmcNEx,[✓] Deciphering Handwritten Notes and Setting Up LUDIVINE Project Memory,,2026-02-08T15:00:06.737Z,2026-04-09T15:13:44.011Z,Pending,,,
manus_VzcdtQuC9nAbmHPoFKhfAg,Manus,VzcdtQuC9nAbmHPoFKhfAg,[✓] AI News Digest: Major Platform Updates and Industry Developments,,2026-02-08T13:17:57.601Z,2026-04-09T15:13:44.600Z,Pending,,,
manus_v8eOAc3FDJPskd0MpdgRCQ,Manus,v8eOAc3FDJPskd0MpdgRCQ,[✓] Building UniversalChatThemeCanon: Complex Web App with Notion Integration,,2026-02-07T10:35:37.981Z,2026-04-09T15:13:45.208Z,Pending,,,
manus_nkKLus7LfwTsg2NeCDPwM7,Manus,nkKLus7LfwTsg2NeCDPwM7,[✓] Whirlpool Bathtub Structural Analysis and Product Research,,2026-02-04T09:29:53.366Z,2026-04-09T15:13:47.010Z,Pending,,,
manus_M2P6DnaUrp98aZYw1YAczk,Manus,M2P6DnaUrp98aZYw1YAczk,[✓] OpenClaw Installation & Setup vs Manus Comparison,,2026-02-02T18:15:25.335Z,2026-04-09T15:13:47.600Z,Pending,,,
manus_czvek7xxyJXCizWKSjzrif,Manus,czvek7xxyJXCizWKSjzrif,[✓] Fireflies MCP Integration Setup - Browser Connectivity Issues,,2026-02-02T16:31:30.510Z,2026-04-09T15:13:48.778Z,Pending,,,
manus_iPBNAVMJ4tfeJaHmYVWibR,Manus,iPBNAVMJ4tfeJaHmYVWibR,[✓] Building Interactive OpenAI API Demo Platform with Visual Progress,,2026-01-25T00:22:36.299Z,2026-04-09T15:13:49.373Z,Pending,,,
manus_dkuXWpzZVHCXN272h5xvKq,Manus,dkuXWpzZVHCXN272h5xvKq,[✓] Google Gemini API Testing and Demo Script Development,,2026-02-02T00:53:49.924Z,2026-04-09T15:13:49.963Z,Pending,,,
manus_0V45rLzAVsvDXPxIKquT6q,Manus,0V45rLzAVsvDXPxIKquT6q,[✓] PDF Translation Request: English to Korean,,2026-02-02T00:14:28.296Z,2026-04-09T15:13:50.552Z,Pending,,,
manus_2ba5PqupTG9SAcgJAAsCog,Manus,2ba5PqupTG9SAcgJAAsCog,[✓] Research Ficus Giant Plants: Online vs Physical Swiss Retailers,,2026-01-31T20:45:02.029Z,2026-04-09T15:13:51.143Z,Pending,,,
manus_jcSpm9oczPTvJdRg8vWzoW,Manus,jcSpm9oczPTvJdRg8vWzoW,[✓] User Inquiry About Student and Nonprofit Pricing Discounts,,2026-01-31T10:26:52.738Z,2026-04-09T15:13:51.755Z,Pending,,,
manus_np8E6Ws2QGBB6apicWiRjx,Manus,np8E6Ws2QGBB6apicWiRjx,[✓] ChatGPT vs Manus: Value Proposition for Non-Technical Power Users,,2026-01-31T09:07:05.046Z,2026-04-09T15:13:52.363Z,Pending,,,
manus_fwTMN5rFtFC00wq2Hfa0ya,Manus,fwTMN5rFtFC00wq2Hfa0ya,[✓] Creation of Manus-Notion Memory Management System,,2026-01-31T02:58:07.722Z,2026-04-09T15:13:52.954Z,Pending,,,
manus_sFS6j73tgStr66oeGLvkxR,Manus,sFS6j73tgStr66oeGLvkxR,[✓] Testing Perplexity & Anthropic APIs + 12-Domain Future Framework Design,,2026-01-30T23:12:11.553Z,2026-04-09T15:13:54.548Z,Pending,,,
manus_70jZ0O6YJTMDEWsTALSOqj,Manus,70jZ0O6YJTMDEWsTALSOqj,[✓] File Organizer Skill Demo: Downloads Folder Organization,,2026-01-29T02:33:22.827Z,2026-04-09T15:13:55.161Z,Pending,,,
manus_YwyPBBuKtnmXLz0MNq0ZQ1,Manus,YwyPBBuKtnmXLz0MNq0ZQ1,[✓] Manus Skills Catalog Discovery and Curation,,2026-01-29T02:17:11.021Z,2026-04-09T15:13:55.757Z,Pending,,,
manus_LVReXFIDZHeYLFkI43LKxi,Manus,LVReXFIDZHeYLFkI43LKxi,[✓] Request Optimizer Skill Creation and Testing Session,,2026-01-29T00:46:48.864Z,2026-04-09T15:13:56.346Z,Pending,,,
manus_3I3Mrr1nXs1VGDFz1nzhoU,Manus,3I3Mrr1nXs1VGDFz1nzhoU,[✓] Best Price Search for Livasia Thai Cushion with Swiss Delivery,,2026-01-25T17:17:48.029Z,2026-04-09T15:13:56.942Z,Pending,,,
manus_diRvDRznd5p872nS8fRMTy,Manus,diRvDRznd5p872nS8fRMTy,[✓] Création espace Notion complet pour Radio Robi Retreat,,2026-01-24T23:41:18.788Z,2026-04-09T15:13:57.531Z,Pending,,,
manus_oCYmEbSzsUPmQ4i9sGK1Tg,Manus,oCYmEbSzsUPmQ4i9sGK1Tg,[✓] ChatGPT Memory Management: Testing OCR Extraction Methods,,2026-01-21T02:04:25.993Z,2026-04-09T15:13:58.119Z,Pending,,,
manus_ipfv2Q38terVHiuC56ALgt,Manus,ipfv2Q38terVHiuC56ALgt,[✓] GPT-Manus Command Bridge Script Deployment for Relevance AI Integration,9GjP3A95mkVdcWbXKJmQQX,2026-01-06T02:16:55.274Z,2026-07-29T22:48:53.117Z,Pending,,,
manus_7BScHyk7bMPR69aq2nyW9j,Manus,7BScHyk7bMPR69aq2nyW9j,[✓] Deploy GPT-Manus Command Bridge Script with Automated Logging,9GjP3A95mkVdcWbXKJmQQX,2026-01-06T02:15:13.930Z,2026-07-29T22:48:56.289Z,Pending,,,
manus_RRDEPc8UKeBjXZd77F3WT7,Manus,RRDEPc8UKeBjXZd77F3WT7,[✓] GPT-Manus Bridge Script Management and Cron Control,9GjP3A95mkVdcWbXKJmQQX,2026-01-06T02:14:41.272Z,2026-07-29T22:48:59.533Z,Pending,,,
manus_QfjsJkRSp7npwwFZYkXRM4,Manus,QfjsJkRSp7npwwFZYkXRM4,[✓] GPT-Manus Command Bridge Setup for Relevance AI Integration,9GjP3A95mkVdcWbXKJmQQX,2026-01-06T02:08:38.272Z,2026-07-29T22:49:02.522Z,Pending,,,
manus_fUFHzxPWob4hZ5BKpsrgzt,Manus,fUFHzxPWob4hZ5BKpsrgzt,[✓] GPT-Manus Command Bridge Script Implementation with Automated Logging,,2026-01-06T02:06:29.245Z,2026-04-09T15:14:05.817Z,Pending,,,
manus_bBG8wMmjHeFDE5E2u6gPx6,Manus,bBG8wMmjHeFDE5E2u6gPx6,[✓] Debugging 302 Issue,,2026-01-06T02:04:13.727Z,2026-04-09T15:14:06.423Z,Pending,,,
manus_aWA6gwzJKn7foRLH76zYag,Manus,aWA6gwzJKn7foRLH76zYag,[✓] Deploy GPT-Manus Command Bridge with Automated Polling & Logging,,2026-01-06T02:05:02.254Z,2026-04-09T15:14:07.017Z,Pending,,,
manus_5FY6YNdCKeyCK7fmyNdv5q,Manus,5FY6YNdCKeyCK7fmyNdv5q,[✓] GPT-Manus Command Bridge Implementation and Deactivation,,2026-01-06T02:02:09.522Z,2026-04-09T15:14:07.606Z,Pending,,,
manus_6e6xEi5UWtUQip22xoLXno,Manus,6e6xEi5UWtUQip22xoLXno,[✓] GPT-Manus Command Bridge Script Implementation and Automation,,2026-01-06T02:03:21.300Z,2026-04-09T15:14:08.192Z,Pending,,,
manus_mw3vz3JceM7VLibPHy6g9f,Manus,mw3vz3JceM7VLibPHy6g9f,[✓] GPT-Manus Bridge Script Setup and Command Protocol Definition,,2026-01-06T01:55:49.245Z,2026-04-09T15:14:09.380Z,Pending,,,
manus_LjGPSTm3SKKUd4Akmo6STC,Manus,LjGPSTm3SKKUd4Akmo6STC,[✓] GPT-Manus Command Bridge Script Implementation and Deployment,,2026-01-06T01:59:30.563Z,2026-04-09T15:14:09.971Z,Pending,,,
manus_fKTv2RHVzdD3kStLLgRiNh,Manus,fKTv2RHVzdD3kStLLgRiNh,[✓] GPT-Manus Command Bridge Script Setup and Automation,,2026-01-06T01:54:20.266Z,2026-04-09T15:14:10.576Z,Pending,,,
manus_54jo58nTMkrYX4E2Wot6Mh,Manus,54jo58nTMkrYX4E2Wot6Mh,[✓] GPT-Manus Command Bridge Script Deployment and Automation Setup,,2026-01-06T01:52:25.386Z,2026-04-09T15:14:11.172Z,Pending,,,
manus_X5Brx7wrCbCdqqmGWXct6c,Manus,X5Brx7wrCbCdqqmGWXct6c,[✓] GPT-Manus Command Bridge Deployment for Relevance AI Integration,,2026-01-06T01:48:44.415Z,2026-04-09T15:14:11.803Z,Pending,,,
