Global_UID,Source,Source_ID,Title,Project_ID,Created_At,Updated_At,Archive_Status,Archive_Link,Topic_Summary,Project_Tag,curated_239_member,curated_curated_row,curated_title,curated_batch_id,curated_provisional_category,curated_project_tags,curated_primary_project,curated_related_projects,curated_relation_to_yos,curated_classification_confidence,curated_main_subject,curated_raw_preservation_status,curated_verbatim_preservation_status,curated_fact_sheet_status,curated_open_tasks_status,curated_issues_status,curated_decisions_status,curated_artifact_links_status,curated_commit_verification_status,curated_canon_status,curated_crosswalk_relationship,curated_crosswalk_review_status,curated_crosswalk_match_method,canon_promoted
chatgpt_68f38596-65d4-832c-9dbc-9916b2d5b269,ChatGPT,68f38596-65d4-832c-9dbc-9916b2d5b269,Deprogrammazione Interiore Seminario,,2025-10-18 12:18:30,2025-10-18 12:18:30,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f38596-6130-832c-a948-0d826fba137c,ChatGPT,68f38596-6130-832c-a948-0d826fba137c,Creating Art Albums,,2025-10-18 12:18:30,2025-10-18 12:18:30,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f38596-4b74-832c-ab3e-72b2ef4c1026,ChatGPT,68f38596-4b74-832c-ab3e-72b2ef4c1026,Carne BARF commestibile?,,2025-10-18 12:18:30,2025-10-18 12:18:30,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f38596-44e4-832c-b017-86a607a4ef28,ChatGPT,68f38596-44e4-832c-b017-86a607a4ef28,Numerologia e Potenziale Innato,,2025-10-18 12:18:30,2025-10-18 12:18:30,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f38596-2fc0-832c-a086-83ecf7c6ffc3,ChatGPT,68f38596-2fc0-832c-a086-83ecf7c6ffc3,Résumé des religions majeures,,2025-10-18 12:18:30,2025-10-18 12:18:30,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f38595-dd58-832c-be2e-b0ff424ba8ae,ChatGPT,68f38595-dd58-832c-be2e-b0ff424ba8ae,Toit rigide sur pergola,,2025-10-18 12:18:29,2025-10-18 12:18:29,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f38595-d870-832c-ab7d-2e3b273f1541,ChatGPT,68f38595-d870-832c-ab7d-2e3b273f1541,Promozione Seminario Live,,2025-10-18 12:18:29,2025-10-18 12:18:29,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f38595-d770-832c-87bc-80931a2446a4,ChatGPT,68f38595-d770-832c-87bc-80931a2446a4,Segreti di Famiglia Live,,2025-10-18 12:18:29,2025-10-18 12:18:29,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f38594-f8dc-832c-8d5b-64ab1ca6a340,ChatGPT,68f38594-f8dc-832c-8d5b-64ab1ca6a340,Back of Feng Gong,,2025-10-18 12:18:28,2025-10-18 12:18:28,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f38594-e4ac-832c-bef2-92886f46593b,ChatGPT,68f38594-e4ac-832c-bef2-92886f46593b,Bagnetto cucciolo maltese,,2025-10-18 12:18:28,2025-10-18 12:18:28,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f38594-8db8-832c-8fc3-d46c6edde18e,ChatGPT,68f38594-8db8-832c-8fc3-d46c6edde18e,"Mission d'Âme: Affirmation, Autonomie",,2025-10-18 12:18:28,2025-10-18 12:18:28,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f38594-5780-832c-b718-1a383d9d736b,ChatGPT,68f38594-5780-832c-b718-1a383d9d736b,Mission de l'Âme: Alleanza e Semplicità,,2025-10-18 12:18:28,2025-10-18 12:18:28,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f38594-041c-832c-90a5-4372ee8975e8,ChatGPT,68f38594-041c-832c-90a5-4372ee8975e8,Maîtres Nombres et Transition,,2025-10-18 12:18:28,2025-10-18 12:18:28,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f38593-fd58-832c-8df9-04f9a4adec13,ChatGPT,68f38593-fd58-832c-8df9-04f9a4adec13,Messaggio regalo gruppo,,2025-10-18 12:18:27,2025-10-18 12:18:27,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f38593-cffc-832c-b0f9-55bf80b7dc70,ChatGPT,68f38593-cffc-832c-b0f9-55bf80b7dc70,Mission de l'âme 1,,2025-10-18 12:18:27,2025-10-18 12:18:27,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f38593-97a0-832c-8d78-8dc4a1822c28,ChatGPT,68f38593-97a0-832c-8d78-8dc4a1822c28,Sviluppo del numero 9,,2025-10-18 12:18:27,2025-10-18 12:18:27,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f38593-67d8-832c-aaf0-5f04f3fcb6b7,ChatGPT,68f38593-67d8-832c-aaf0-5f04f3fcb6b7,Aligner mission vie numérologie,,2025-10-18 12:18:27,2025-10-18 12:18:27,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f38592-4258-832c-b8d1-ea06414f4a6c,ChatGPT,68f38592-4258-832c-b8d1-ea06414f4a6c,Magnifico Viaggio Domani!,,2025-10-18 12:18:26,2025-10-18 12:18:26,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f38592-3614-832c-907a-1a61c1516c9f,ChatGPT,68f38592-3614-832c-907a-1a61c1516c9f,Gestione convivenza tra cane e gatti,,2025-10-18 12:18:26,2025-10-18 12:18:26,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f38592-1af8-832c-b7ed-113ee18feffe,ChatGPT,68f38592-1af8-832c-b7ed-113ee18feffe,Smart Plug Overview,,2025-10-18 12:18:26,2025-10-18 12:18:26,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f38592-1a48-832c-be88-b7ebd460c2ad,ChatGPT,68f38592-1a48-832c-be88-b7ebd460c2ad,Creare contatto da biglietto.,,2025-10-18 12:18:26,2025-10-18 12:18:26,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f38591-d99c-832c-8c75-d647cea8d990,ChatGPT,68f38591-d99c-832c-8c75-d647cea8d990,Switching Apple IDs Easily,,2025-10-18 12:18:25,2025-10-18 12:18:25,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f38591-cf20-832c-89d2-a45141898b3e,ChatGPT,68f38591-cf20-832c-89d2-a45141898b3e,Sealing putty usage instructions,,2025-10-18 12:18:25,2025-10-18 12:18:25,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f38591-cd1c-832c-a0ca-d0db48d83214,ChatGPT,68f38591-cd1c-832c-a0ca-d0db48d83214,Bitcoin Micro Trends Analysis,,2025-10-18 12:18:25,2025-10-18 12:18:25,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f38590-b73c-832c-b863-ddd30dc2a8f4,ChatGPT,68f38590-b73c-832c-b863-ddd30dc2a8f4,Iscrizione ai Seminari 💛,,2025-10-18 12:18:24,2025-10-18 12:18:24,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f38590-524c-832c-b2d5-de619d5ae8c2,ChatGPT,68f38590-524c-832c-b2d5-de619d5ae8c2,Problemi di accesso a Zoom,,2025-10-18 12:18:24,2025-10-18 12:18:24,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f38590-4e10-832c-9a27-505b3cb8624b,ChatGPT,68f38590-4e10-832c-9a27-505b3cb8624b,Tesla Stock Surges,,2025-10-18 12:18:24,2025-10-18 12:18:24,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f3858f-b47c-832c-a58c-fa1529f08075,ChatGPT,68f3858f-b47c-832c-a58c-fa1529f08075,Risveglio Custodi Ideale: Scoperta,,2025-10-18 12:18:23,2025-10-18 12:18:23,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f3858f-ae20-832c-8266-86763d8fb9e0,ChatGPT,68f3858f-ae20-832c-8266-86763d8fb9e0,Morsi di zanzara?,,2025-10-18 12:18:23,2025-10-18 12:18:23,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f3858f-6f70-832c-ba17-f1c44547fe9f,ChatGPT,68f3858f-6f70-832c-ba17-f1c44547fe9f,iPhone 17 Upgrade Details,,2025-10-18 12:18:23,2025-10-18 12:18:23,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f3858f-6c80-832c-902c-97edee808b3f,ChatGPT,68f3858f-6c80-832c-902c-97edee808b3f,Evento Custodi dell'Ideale,,2025-10-18 12:18:23,2025-10-18 12:18:23,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f3858f-676c-832c-8fc6-ad49f629750a,ChatGPT,68f3858f-676c-832c-8fc6-ad49f629750a,Numerologia Sciamanica Evolutiva,,2025-10-18 12:18:23,2025-10-18 12:18:23,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f3858f-3fb0-832c-be34-85d4352ac4d9,ChatGPT,68f3858f-3fb0-832c-be34-85d4352ac4d9,Choose Portable Air Compressors,,2025-10-18 12:18:23,2025-10-18 12:18:23,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f3858f-3f50-832c-96ff-aacad581da76,ChatGPT,68f3858f-3f50-832c-96ff-aacad581da76,Numerologia Sciamanica: Decifrare Saggezza,,2025-10-18 12:18:23,2025-10-18 12:18:23,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f3858d-f194-832c-bd69-5a26383f0d04,ChatGPT,68f3858d-f194-832c-bd69-5a26383f0d04,Future Acronym Conversation,,2025-10-18 12:18:21,2025-10-18 12:18:21,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f3858d-9540-832c-897f-40b71e034933,ChatGPT,68f3858d-9540-832c-897f-40b71e034933,,,2025-10-18 12:18:21,2025-10-18 12:18:21,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f3858d-7f94-832c-83cf-34c75b42bc7a,ChatGPT,68f3858d-7f94-832c-83cf-34c75b42bc7a,Robots Remplaceront Travaillers Chinois,,2025-10-18 12:18:21,2025-10-18 12:18:21,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f3858d-4708-832c-a34c-f983790ecef4,ChatGPT,68f3858d-4708-832c-a34c-f983790ecef4,Set Up Wi-Fi Remote,,2025-10-18 12:18:21,2025-10-18 12:18:21,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f3858d-210c-832c-aed3-8772428cdd13,ChatGPT,68f3858d-210c-832c-aed3-8772428cdd13,Danseuse sauvage avec châle,,2025-10-18 12:18:21,2025-10-18 12:18:21,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f3858d-1b8c-832c-94b8-531cb337a325,ChatGPT,68f3858d-1b8c-832c-94b8-531cb337a325,Future Tech Revolution,,2025-10-18 12:18:21,2025-10-18 12:18:21,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f3858c-f34c-832c-8079-d0cab8530a21,ChatGPT,68f3858c-f34c-832c-8079-d0cab8530a21,Manage WhatsApp Photo Storage,,2025-10-18 12:18:20,2025-10-18 12:18:20,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f3858c-2888-832c-b082-af0c31f55308,ChatGPT,68f3858c-2888-832c-b082-af0c31f55308,,,2025-10-18 12:18:20,2025-10-18 12:18:20,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f3858b-d6d8-832c-b840-f6754e08cf9c,ChatGPT,68f3858b-d6d8-832c-b840-f6754e08cf9c,List All Voices,,2025-10-18 12:18:19,2025-10-18 12:18:19,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f3858b-9440-832c-98da-c9867ee7cff2,ChatGPT,68f3858b-9440-832c-98da-c9867ee7cff2,New chat,,2025-10-18 12:18:19,2025-10-18 12:18:19,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f3858b-8784-832c-9b74-00e05a73310e,ChatGPT,68f3858b-8784-832c-9b74-00e05a73310e,Product Information Ashtray Cleaner,,2025-10-18 12:18:19,2025-10-18 12:18:19,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f3858b-7d3c-832c-a12c-f1a808729a97,ChatGPT,68f3858b-7d3c-832c-a12c-f1a808729a97,Automate YouTube video processing,,2025-10-18 12:18:19,2025-10-18 12:18:19,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f3858b-66e4-832c-9375-8a55a3750186,ChatGPT,68f3858b-66e4-832c-9375-8a55a3750186,Errori grammaticali identificati.,,2025-10-18 12:18:19,2025-10-18 12:18:19,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f3858b-603c-832c-91ba-3eb6e82cf8d0,ChatGPT,68f3858b-603c-832c-91ba-3eb6e82cf8d0,Create Online Course Platforms,,2025-10-18 12:18:19,2025-10-18 12:18:19,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f3858a-8f64-832c-9abd-a6d6bd3f1089,ChatGPT,68f3858a-8f64-832c-9abd-a6d6bd3f1089,Create Inspirational Picture,,2025-10-18 12:18:18,2025-10-18 12:18:18,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f3858a-28b0-832c-9e9a-75d884550a3a,ChatGPT,68f3858a-28b0-832c-9e9a-75d884550a3a,Install Telegram to Access Channel,,2025-10-18 12:18:18,2025-10-18 12:18:18,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f3858a-1c5c-832c-9ef9-b10e15bc720d,ChatGPT,68f3858a-1c5c-832c-9ef9-b10e15bc720d,Compare platforms for Casa Tao,,2025-10-18 12:18:18,2025-10-18 12:18:18,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f38589-e934-832c-9cea-5818f8abd113,ChatGPT,68f38589-e934-832c-9cea-5818f8abd113,New chat,,2025-10-18 12:18:17,2025-10-18 12:18:17,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f38589-d590-832c-90ac-4df6290248f2,ChatGPT,68f38589-d590-832c-90ac-4df6290248f2,Bus Symbols and Meanings,,2025-10-18 12:18:17,2025-10-18 12:18:17,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f38589-c9ac-832c-afb3-ab8ca3e9e999,ChatGPT,68f38589-c9ac-832c-afb3-ab8ca3e9e999,Summarize Request for Title,,2025-10-18 12:18:17,2025-10-18 12:18:17,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f38589-a3d8-832c-ac76-0b1de149be9d,ChatGPT,68f38589-a3d8-832c-ac76-0b1de149be9d,Nerve Pain Management Options,,2025-10-18 12:18:17,2025-10-18 12:18:17,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f38589-8bb4-832c-a087-3ee9b2a680d0,ChatGPT,68f38589-8bb4-832c-a087-3ee9b2a680d0,Stampa 3D Montature HELIUM,,2025-10-18 12:18:17,2025-10-18 12:18:17,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f38589-8968-832c-9334-b71c94704a1b,ChatGPT,68f38589-8968-832c-9334-b71c94704a1b,Tabella di lavoro dettagliata,,2025-10-18 12:18:17,2025-10-18 12:18:17,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f38588-df94-832c-9784-134a72dc5cfd,ChatGPT,68f38588-df94-832c-9784-134a72dc5cfd,Problema Pagine non Visualizzate,,2025-10-18 12:18:16,2025-10-18 12:18:16,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f38588-c6f8-832c-a67a-5aea27cf8fdb,ChatGPT,68f38588-c6f8-832c-a67a-5aea27cf8fdb,Acteurs du D-NET,,2025-10-18 12:18:16,2025-10-18 12:18:16,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f38588-5bcc-832c-806d-7ca9b6ba3f6e,ChatGPT,68f38588-5bcc-832c-806d-7ca9b6ba3f6e,Attaque cardiaque en Europe.,,2025-10-18 12:18:16,2025-10-18 12:18:16,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f38588-4e0c-832c-9d64-5989df114977,ChatGPT,68f38588-4e0c-832c-9d64-5989df114977,Future Perspective: AI Valuation,,2025-10-18 12:18:16,2025-10-18 12:18:16,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f38588-3830-832c-9ea4-e7036058a655,ChatGPT,68f38588-3830-832c-9ea4-e7036058a655,Aide Vie Quotidienne France,,2025-10-18 12:18:16,2025-10-18 12:18:16,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f38587-d004-832c-83bb-7a0fc0bcf76f,ChatGPT,68f38587-d004-832c-83bb-7a0fc0bcf76f,Ants in My Bed,,2025-10-18 12:18:15,2025-10-18 12:18:15,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f38587-c134-832c-aa9b-389c85e6d4ca,ChatGPT,68f38587-c134-832c-aa9b-389c85e6d4ca,Identify the religious statue.,,2025-10-18 12:18:15,2025-10-18 12:18:15,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f38587-b9ac-832c-b0f1-799ecf9655a8,ChatGPT,68f38587-b9ac-832c-b0f1-799ecf9655a8,Accident auto sans responsabilité,,2025-10-18 12:18:15,2025-10-18 12:18:15,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f38587-88e8-832c-9dcf-e5b94e8ba486,ChatGPT,68f38587-88e8-832c-9dcf-e5b94e8ba486,USB-to-TTL Adapter Guide,,2025-10-18 12:18:15,2025-10-18 12:18:15,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f38587-85ec-832c-a615-2fba2a9b5034,ChatGPT,68f38587-85ec-832c-a615-2fba2a9b5034,Fruits: Grenades - Details,,2025-10-18 12:18:15,2025-10-18 12:18:15,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f38587-2448-832c-b32e-e55fe078a9af,ChatGPT,68f38587-2448-832c-b32e-e55fe078a9af,Piqûres de Puce de Lit,,2025-10-18 12:18:15,2025-10-18 12:18:15,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f38586-9b48-832c-9f1e-2c6a3c5cb64c,ChatGPT,68f38586-9b48-832c-9f1e-2c6a3c5cb64c,Power cord with device.,,2025-10-18 12:18:14,2025-10-18 12:18:14,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f38586-95a8-832c-953d-ae4927ca3f9a,ChatGPT,68f38586-95a8-832c-953d-ae4927ca3f9a,Spa Balboa: Codes Reconnaissance,,2025-10-18 12:18:14,2025-10-18 12:18:14,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f38586-6db8-832c-830a-a4a06be116fa,ChatGPT,68f38586-6db8-832c-830a-a4a06be116fa,PCB Module Search,,2025-10-18 12:18:14,2025-10-18 12:18:14,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f38586-5374-832c-bfbe-face1f74f1bd,ChatGPT,68f38586-5374-832c-bfbe-face1f74f1bd,Heating Pad Controller.,,2025-10-18 12:18:14,2025-10-18 12:18:14,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f38586-0e6c-832c-b9cd-7b9ca92936fd,ChatGPT,68f38586-0e6c-832c-b9cd-7b9ca92936fd,Manifesto Yoga Sciamanico Libero,,2025-10-18 12:18:14,2025-10-18 12:18:14,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f38585-eb94-832c-8469-ecc9854532e0,ChatGPT,68f38585-eb94-832c-8469-ecc9854532e0,Restart Water Softener,,2025-10-18 12:18:13,2025-10-18 12:18:13,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f38585-e684-832c-834e-9f22a913fb1c,ChatGPT,68f38585-e684-832c-834e-9f22a913fb1c,Pricing for Elips4Sun C4sun.,,2025-10-18 12:18:13,2025-10-18 12:18:13,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f38585-a0b0-832c-a180-7341b0be0797,ChatGPT,68f38585-a0b0-832c-a180-7341b0be0797,Meeting Organizing Feedback Botti,,2025-10-18 12:18:13,2025-10-18 12:18:13,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f38585-0550-832c-805d-b1282d0d5112,ChatGPT,68f38585-0550-832c-805d-b1282d0d5112,Reactivate Temu Cash Back.,,2025-10-18 12:18:13,2025-10-18 12:18:13,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f38584-0498-832c-9d2d-7b96f41128fc,ChatGPT,68f38584-0498-832c-9d2d-7b96f41128fc,Whisper Not Transcribing,,2025-10-18 12:18:12,2025-10-18 12:18:12,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f38584-0124-832c-9787-97d118069c9c,ChatGPT,68f38584-0124-832c-9787-97d118069c9c,Switchable fountain spray.,,2025-10-18 12:18:12,2025-10-18 12:18:12,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f38584-0070-832c-8afe-99ce477a21c0,ChatGPT,68f38584-0070-832c-8afe-99ce477a21c0,Housing Retreat Center Logo,,2025-10-18 12:18:12,2025-10-18 12:18:12,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f38583-f614-832c-8ffe-94439609c3d6,ChatGPT,68f38583-f614-832c-8ffe-94439609c3d6,Spiritual Logo for TAO,,2025-10-18 12:18:11,2025-10-18 12:18:11,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f38583-d544-832c-aa77-104e763cac19,ChatGPT,68f38583-d544-832c-aa77-104e763cac19,Screw Size Estimate,,2025-10-18 12:18:11,2025-10-18 12:18:11,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f38583-7f40-832c-9f44-8abdf01da805,ChatGPT,68f38583-7f40-832c-9f44-8abdf01da805,Automate Jacuzzi Control Integration,,2025-10-18 12:18:11,2025-10-18 12:18:11,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f38583-1858-832c-bbe1-88c07091e773,ChatGPT,68f38583-1858-832c-bbe1-88c07091e773,Frites au four.,,2025-10-18 12:18:11,2025-10-18 12:18:11,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f38582-ea74-832c-b962-361b67cc9b3e,ChatGPT,68f38582-ea74-832c-b962-361b67cc9b3e,Confronto di prodotti.,,2025-10-18 12:18:10,2025-10-18 12:18:10,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f38582-c4c4-832c-a7d0-414e17672ec7,ChatGPT,68f38582-c4c4-832c-a7d0-414e17672ec7,Hidden Giraffe in Hyper-Detailed Scene,,2025-10-18 12:18:10,2025-10-18 12:18:10,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f38582-9dd8-832c-a0e1-1d7ac106445b,ChatGPT,68f38582-9dd8-832c-a0e1-1d7ac106445b,Abstract Silhouette Creation,,2025-10-18 12:18:10,2025-10-18 12:18:10,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f38581-d174-832c-9c48-e086bcac9468,ChatGPT,68f38581-d174-832c-9c48-e086bcac9468,Carpet Beetle Bite Issue,,2025-10-18 12:18:09,2025-10-18 12:18:09,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f38581-b924-832c-8348-95ff479d098e,ChatGPT,68f38581-b924-832c-8348-95ff479d098e,Caméras pour surveiller chats,,2025-10-18 12:18:09,2025-10-18 12:18:09,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f38581-b3f8-832c-8748-1a345d4f998f,ChatGPT,68f38581-b3f8-832c-8748-1a345d4f998f,Top Chef absent au Japon,,2025-10-18 12:18:09,2025-10-18 12:18:09,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f38581-aba8-832c-a99a-43bc8a50a794,ChatGPT,68f38581-aba8-832c-a99a-43bc8a50a794,Crypto Accounting Policy Repealed,,2025-10-18 12:18:09,2025-10-18 12:18:09,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f38581-9200-832c-a72c-428b33124beb,ChatGPT,68f38581-9200-832c-a72c-428b33124beb,Core Elements: 11 Identified,,2025-10-18 12:18:09,2025-10-18 12:18:09,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f38580-fd90-832c-986b-f8c9b8a0f9c7,ChatGPT,68f38580-fd90-832c-986b-f8c9b8a0f9c7,WhatIF: Impactful Imaginations,,2025-10-18 12:18:08,2025-10-18 12:18:08,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f38580-cc80-832c-a43a-19a8e8e8e677,ChatGPT,68f38580-cc80-832c-a43a-19a8e8e8e677,iPhone 15 vs Pixel 9,,2025-10-18 12:18:08,2025-10-18 12:18:08,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f38580-c298-832c-ac03-86f5c31d5a55,ChatGPT,68f38580-c298-832c-ac03-86f5c31d5a55,Energy Healing: Italy vs. Singapore,,2025-10-18 12:18:08,2025-10-18 12:18:08,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f38580-4bd4-832c-9093-d0c8b4d8cf7c,ChatGPT,68f38580-4bd4-832c-9093-d0c8b4d8cf7c,Beautifully written DAIMON.,,2025-10-18 12:18:08,2025-10-18 12:18:08,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f38580-3c94-832c-ad27-0495ff4ec4f6,ChatGPT,68f38580-3c94-832c-ad27-0495ff4ec4f6,Mac App for ChatGPT,,2025-10-18 12:18:08,2025-10-18 12:18:08,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f38580-0ca0-832c-a12d-dd55e1e8d59d,ChatGPT,68f38580-0ca0-832c-a12d-dd55e1e8d59d,"Remove barrier, edited image.",,2025-10-18 12:18:08,2025-10-18 12:18:08,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f38580-01ac-832c-87b4-4c6026879c80,ChatGPT,68f38580-01ac-832c-87b4-4c6026879c80,Barrier removed from image.,,2025-10-18 12:18:08,2025-10-18 12:18:08,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
chatgpt_68f3857f-b378-832c-806f-abeb63a22d2c,ChatGPT,68f3857f-b378-832c-806f-abeb63a22d2c,Summarize Request: Title Creation,,2025-10-18 12:18:07,2025-10-18 12:18:07,Pending,,,,False,,,,,,,,,,,,,,,,,,,,,,,False
